character,characterLabel,freebase_id,powers,occupation,affiliation,species,allies,wikidata_id
http://www.wikidata.org/entity/Q66088323,Maeby Fünke,/m/02p3vdl,,,,,,Q66088323
http://www.wikidata.org/entity/Q66088342,Lucille Bluth,/m/02p3w_9,,,,,"G.O.B., Buster Bluth, Lindsay Bluth Fünke, Michael Bluth",Q66088342
http://www.wikidata.org/entity/Q66088441,George Michael Bluth,/m/02p3vm8,,,,,,Q66088441
http://www.wikidata.org/entity/Q66088460,George Bluth,/m/02p3wv3,,real estate entrepreneur,,,"G.O.B., Lindsay Bluth Fünke, Michael Bluth",Q66088460
http://www.wikidata.org/entity/Q66088484,Buster Bluth,/m/02pg8mw,,,,,,Q66088484
http://www.wikidata.org/entity/Q66088501,G.O.B.,/m/02pg0t8,,"stage magician, stripper",,,Steve Holt,Q66088501
http://www.wikidata.org/entity/Q4001141,Narrator,/m/0447lv7,,,,,,Q4001141
http://www.wikidata.org/entity/Q5122545,Citizen Chauvelin,/m/027c4bs,,,,,,Q5122545
http://www.wikidata.org/entity/Q339019,Will Scarlet,/m/0765fq,,,,,,Q339019
http://www.wikidata.org/entity/Q603292,Little John,/m/01pkb4,,"robber, thief",,,,Q603292
http://www.wikidata.org/entity/Q500457,Lurch,/m/03r0m6,,domestic worker,,,,Q500457
http://www.wikidata.org/entity/Q108636,Easter Bunny,/m/0cpfn,,,,,,Q108636
http://www.wikidata.org/entity/Q242562,Big Bird,/m/015br4,,,,,,Q242562
http://www.wikidata.org/entity/Q762250,Elmo,/m/0p72t,,,,,,Q762250
http://www.wikidata.org/entity/Q2524991,Telly Monster,/m/01hvmp,,,,,,Q2524991
http://www.wikidata.org/entity/Q2663574,Oscar the Grouch,/m/0jftq,,,,,,Q2663574
http://www.wikidata.org/entity/Q6928792,Mr. Johnson,/m/03351r,,,,,,Q6928792
http://www.wikidata.org/entity/Q6929202,Mr. Snuffleupagus,/m/019c32,,,,,,Q6929202
http://www.wikidata.org/entity/Q12345,Count von Count,/m/01vy_vk,,,,,,Q12345
http://www.wikidata.org/entity/Q849486,Havok,/m/0231gy,,"government agent, superhero","X-Factor, Defenders, Brotherhood of Mutants, Avengers, X-Men, Starjammers",,,Q849486
http://www.wikidata.org/entity/Q2265812,Sebastian Shaw,/m/023jnb,,businessperson,Hellfire Club,,Shinobi Shaw,Q2265812
http://www.wikidata.org/entity/Q2539039,Angel Salvadore,/m/05b88l,,"circus performer, terrorist, model, homemaker, student","Teen Brigade, New Warriors, Brotherhood of Mutants",,,Q2539039
http://www.wikidata.org/entity/Q2642022,Azazel,/m/09t9zh,,ruler,,,"Nightcrawler, Kiwi Black, Abyss",Q2642022
http://www.wikidata.org/entity/Q5492394,Riptide,/m/0dc8q0,,,Marauders,,,Q5492394
http://www.wikidata.org/entity/Q6783566,Mason Dixon,/m/0ghg5w4,,professional boxer,,,,Q6783566
http://www.wikidata.org/entity/Q1091233,Henry Chinaski,/m/04qgk2,,"gambler, writer",,,,Q1091233
http://www.wikidata.org/entity/Q2487192,Iron Monger,/m/0clmgy,,,,,Zeke Stane,Q2487192
http://www.wikidata.org/entity/Q4902502,Bianca Minola,/m/051x1gl,,,,,,Q4902502
http://www.wikidata.org/entity/Q5575853,Ho Yinsen,/m/043jlt3,,,,,,Q5575853
http://www.wikidata.org/entity/Q7179191,Petruchio,/m/07l4cb,,,,,,Q7179191
http://www.wikidata.org/entity/Q1037387,Danny Phantom,/m/070klx,,superhero,,,,Q1037387
http://www.wikidata.org/entity/Q2567497,Rachel Dawes,/m/025t80d,,lawyer,,,,Q2567497
http://www.wikidata.org/entity/Q3000468,Gillian B. Loeb,/m/06jb81,,"police officer, police commissioner",Gotham City Police Department,,,Q3000468
http://www.wikidata.org/entity/Q7253038,Pruneface,/m/03wq5z,,,,,,Q7253038
http://www.wikidata.org/entity/Q125590458,John Dillinger,/m/05sqdsl,,bank robber,,,,Q125590458
http://www.wikidata.org/entity/Q2712338,Gopher,/m/088py9,,miner,,,,Q2712338
http://www.wikidata.org/entity/Q1076932,Nancy Drew,/m/0f90t,,detective,,,,Q1076932
http://www.wikidata.org/entity/Q778331,Andy Barclay,/m/02x4f08,,,,,,Q778331
http://www.wikidata.org/entity/Q2724858,Gustav Graves,/m/05k0b9,,"arms trafficker, diamond cutter, military officer",,,,Q2724858
http://www.wikidata.org/entity/Q7598438,Standartenführer (Oberst) Herzog,/m/0fq1d0m,,,,,,Q7598438
http://www.wikidata.org/entity/Q3315431,Barnabas Collins,/m/04p_ls,,mass murderer,,,,Q3315431
http://www.wikidata.org/entity/Q5006571,C. J. Parker,/m/027nths,,lifeguard,,,,Q5006571
http://www.wikidata.org/entity/Q7372441,Roxie Hart,/m/02nphgl,,murderer,,,,Q7372441
http://www.wikidata.org/entity/Q7919235,Velma Kelly,/m/02nwchg,,"murderer, singer",,,,Q7919235
http://www.wikidata.org/entity/Q16843408,Hippolyta,/m/0dczs6,,,,,,Q16843408
http://www.wikidata.org/entity/Q18210216,Billy Flynn,/m/02nwcg4,,lawyer,,,,Q18210216
http://www.wikidata.org/entity/Q5087926,Chatterer,/m/09l10x,,,,,,Q5087926
http://www.wikidata.org/entity/Q4083088,White King,/m/03qh5z8,,,,,,Q4083088
http://www.wikidata.org/entity/Q5288312,Dogberry,/m/07rpwh,,police officer,,,,Q5288312
http://www.wikidata.org/entity/Q545137,B. J. Harrison,/m/02qg7b1,,"financial adviser, lawyer",,,,Q545137
http://www.wikidata.org/entity/Q597178,Anthony Corleone,/m/0cvckh,,opera singer,,,,Q597178
http://www.wikidata.org/entity/Q763903,Vincent Corleone,/m/05hq75,,"Soldato, mobster, crime boss",,,,Q763903
http://www.wikidata.org/entity/Q1132754,Don Altobello,/m/0dx4rw,,"consigliere, Caporegime, mobster, crime boss",,,,Q1132754
http://www.wikidata.org/entity/Q1137117,Don Tommasino,/m/0dwh95,,,,,,Q1137117
http://www.wikidata.org/entity/Q2289185,Joey Zasa,/m/0dvszx,,"mob enforcer, Caporegime, mobster, crime boss",,,,Q2289185
http://www.wikidata.org/entity/Q2537035,Mary Corleone,/m/05hq86,,,,,,Q2537035
http://www.wikidata.org/entity/Q3621746,Archbishop Gilday,/m/025ws6h,,Catholic archbishop,,,,Q3621746
http://www.wikidata.org/entity/Q3658466,Cardinal Lamberto,/m/025wrwv,,priest,,,,Q3658466
http://www.wikidata.org/entity/Q113119512,Ariadne,/m/084lj9n,,,,,,Q113119512
http://www.wikidata.org/entity/Q7334949,Ringo Kid,/m/08gh30,,,,,,Q7334949
http://www.wikidata.org/entity/Q1319784,Maria Hill,/m/0cq261,,"soldier, intelligence agent","S.H.I.E.L.D., Avengers, Secret Avengers",,,Q1319784
http://www.wikidata.org/entity/Q3545330,Firepower,/m/0465v91,,aircraft pilot,,,,Q3545330
http://www.wikidata.org/entity/Q4135919,Coldblood,/m/0g3ycf,,,,,,Q4135919
http://www.wikidata.org/entity/Q5287382,Doctor Septimus Pretorius,/m/06sgwg,,scientist,,,,Q5287382
http://www.wikidata.org/entity/Q11691683,Maya Hansen,/m/0kbxj65,,,,,,Q11691683
http://www.wikidata.org/entity/Q2152060,Rex,/m/07wwk5l,,,,,,Q2152060
http://www.wikidata.org/entity/Q2200623,Jessie,/m/0dr9dc,,cowboy,,,,Q2200623
http://www.wikidata.org/entity/Q3701747,Danny Torrance,/m/02nwqg8,,,,,,Q3701747
http://www.wikidata.org/entity/Q18747321,Wendy Torrance,/m/02nwqhl,,,,,Danny Torrance,Q18747321
http://www.wikidata.org/entity/Q21403410,Dick Hallorann,/m/02nwqgh,,"cook, soldier",,,,Q21403410
http://www.wikidata.org/entity/Q261222,Lincoln Burrows,/m/0d14xf,,"murderer, criminal",,,L.J. Burrows,Q261222
http://www.wikidata.org/entity/Q388251,Sara Tancredi,/m/0d151l,,"criminal, physician",,,,Q388251
http://www.wikidata.org/entity/Q621798,Alexander Mahone,/m/0g3391,,"FBI agent, vigilante, murderer, criminal",,,,Q621798
http://www.wikidata.org/entity/Q1194081,Gretchen Morgan,/m/03crhtg,,criminal,The Company,,,Q1194081
http://www.wikidata.org/entity/Q3900376,Mia Wallace,/m/02nwl4g,,actor,,,,Q3900376
http://www.wikidata.org/entity/Q12052399,Juror #1,/m/04wkgbm,,coach,,,,Q12052399
http://www.wikidata.org/entity/Q12052406,Juror #3,/m/04wkg9v,,proprietor,,,,Q12052406
http://www.wikidata.org/entity/Q12052411,Juror #6,/m/04wkgbc,,painter and varnisher,,,,Q12052411
http://www.wikidata.org/entity/Q12052408,Juror #4,/m/04wkg9k,,broker,,,,Q12052408
http://www.wikidata.org/entity/Q12052409,Juror #5,/m/04wkgbv,,"factory worker, paramedic",,,,Q12052409
http://www.wikidata.org/entity/Q12052415,Juror #9,/m/04wkgcm,,,,,,Q12052415
http://www.wikidata.org/entity/Q12052413,Juror #7,/m/04wkgb3,,salesperson,,,,Q12052413
http://www.wikidata.org/entity/Q12052417,Juror #10,/m/04wkgcc,,proprietor,,,,Q12052417
http://www.wikidata.org/entity/Q12052420,Juror n.12,/m/04wkgd4,,advertising person,,,,Q12052420
http://www.wikidata.org/entity/Q107556430,Marsellus Wallace,/m/052898q,,gangster,,,,Q107556430
http://www.wikidata.org/entity/Q1260264,Droopy,/m/036z0x,,,,,,Q1260264
http://www.wikidata.org/entity/Q3779598,Raoul Duke,/m/049f5v,,"reporter, con artist",,,,Q3779598
http://www.wikidata.org/entity/Q3267424,Gort,/m/053p6g,,,,,,Q3267424
http://www.wikidata.org/entity/Q5960114,Klaatu,/m/053nl3,,,,,,Q5960114
http://www.wikidata.org/entity/Q28677185,,/m/0b67hhf,,,,,,Q28677185
http://www.wikidata.org/entity/Q28678763,Vincent Sinclair,/m/0b67hx_,,,,,,Q28678763
http://www.wikidata.org/entity/Q2712598,Ace Ventura,/m/028cgfh,,private investigator,,,,Q2712598
http://www.wikidata.org/entity/Q24045581,Captain Spaulding,/m/07yb6n,,,,,,Q24045581
http://www.wikidata.org/entity/Q18543619,Kris Kelvin,/m/02nqz9_,,psychologist,,,,Q18543619
http://www.wikidata.org/entity/Q18710697,Daisy Buchanan,/m/02hz3lp,,socialite,,,,Q18710697
http://www.wikidata.org/entity/Q634983,Miranda,/m/0417cy,,,,,,Q634983
http://www.wikidata.org/entity/Q2307071,Vision,/m/04h123,,superhero,"Defenders, Avengers",,"Speed, Wiccan",Q2307071
http://www.wikidata.org/entity/Q5443792,Ferdinand,/m/05fbfzt,,,,,,Q5443792
http://www.wikidata.org/entity/Q7831733,Tracy Flick,/m/0d06js,,,,,,Q7831733
http://www.wikidata.org/entity/Q16211732,"Theodore ""T-Dog"" Douglas",/m/0h5qkk2,,,,,,Q16211732
http://www.wikidata.org/entity/Q5749327,Carl Showalter,/m/04mn0r7,,"kidnapper, murderer",,,,Q5749327
http://www.wikidata.org/entity/Q7087369,"Oliver ""Daddy"" Warbucks",/m/096sdx,,,,,,Q7087369
http://www.wikidata.org/entity/Q5593953,Grampy,/m/0264x_2,,,,,,Q5593953
http://www.wikidata.org/entity/Q6665881,Lockwood,/m/05sxz83,,,,,,Q6665881
http://www.wikidata.org/entity/Q125850270,Ivan Travalian,/m/0h6fndg,,,,,,Q125850270
http://www.wikidata.org/entity/Q1423458,Mothra,/m/01s11s,,,,,,Q1423458
http://www.wikidata.org/entity/Q4716748,Alex Browning,/m/07thb7k,,,,,,Q4716748
http://www.wikidata.org/entity/Q124663426,Jack Stanfield,/m/0cldg72,,chief security officer,,,,Q124663426
http://www.wikidata.org/entity/Q1077456,Patrick Star,/m/0cz9xx0,,,,,,Q1077456
http://www.wikidata.org/entity/Q1193472,Mr. Krabs,/m/031kjw,,manager,,,Pearl Krabs,Q1193472
http://www.wikidata.org/entity/Q51869997,King Neptune,/m/0gllyyf,,,,,Mindy the Mermaid,Q51869997
http://www.wikidata.org/entity/Q51870081,Mindy the Mermaid,/m/0gllyxf,,,,,,Q51870081
http://www.wikidata.org/entity/Q1259668,Rey Curtis,/m/063kpd,,"police officer, police detective",,,,Q1259668
http://www.wikidata.org/entity/Q3414171,Quentin Compson,/m/03h16y,,,,,,Q3414171
http://www.wikidata.org/entity/Q5217001,Daniel Dravot,/m/0277gfc,,con artist,,,,Q5217001
http://www.wikidata.org/entity/Q1751174,Elmyra Duff,/m/031kqk,,,,,,Q1751174
http://www.wikidata.org/entity/Q4206718,Babs and Buster Bunny,/m/03yxdd,,,,,,Q4206718
http://www.wikidata.org/entity/Q66983754,Plucky Duck,/m/037v4h,,,,,,Q66983754
http://www.wikidata.org/entity/Q2078571,Aki,/m/0bdqj8,,intelligence agent,,,,Q2078571
http://www.wikidata.org/entity/Q2756439,Kissy Suzuki,/m/0bdqp6,,,,,James Suzuki,Q2756439
http://www.wikidata.org/entity/Q3027917,Henderson,/m/07w11z2,,,,,,Q3027917
http://www.wikidata.org/entity/Q3784528,Helga Brandt,/m/0bdqtl,,,,,,Q3784528
http://www.wikidata.org/entity/Q20047798,Ling,/m/0bdqrt,,spy,,,,Q20047798
http://www.wikidata.org/entity/Q1823907,Walter Mitty,/m/01ql9d,,,,,,Q1823907
http://www.wikidata.org/entity/Q4467002,Jack Pumpkinhead,/m/03m57_,,,,,,Q4467002
http://www.wikidata.org/entity/Q27961766,Frank d'Amico,/m/062_5yl,,,,,,Q27961766
http://www.wikidata.org/entity/Q839858,Spawn,/m/0776d,,"demon hunter, government agent, vigilante, superhero, contract killer, mercenary","Central Intelligence Agency, United States Marine Corps, United States Marine Corps Force Reconnaissance",,,Q839858
http://www.wikidata.org/entity/Q1073705,Timon and Pumbaa,/m/0c31r0,,,,,,Q1073705
http://www.wikidata.org/entity/Q1649583,Simba,/m/03wjyj,,ruler,,,"Kion, Kopa, Kiara",Q1649583
http://www.wikidata.org/entity/Q1977325,Scar,/m/0fghyr,,ruler,,,,Q1977325
http://www.wikidata.org/entity/Q2287748,Mufasa,/m/03q2bd,,ruler,,,Simba,Q2287748
http://www.wikidata.org/entity/Q2514185,Zazu,/m/0bj7np,,majordomo,,,,Q2514185
http://www.wikidata.org/entity/Q2901452,The Lion King,/m/0c7lj1,,,,,,Q2901452
http://www.wikidata.org/entity/Q3178894,Sarabi,/m/09dv0r,,hunter,,,Simba,Q3178894
http://www.wikidata.org/entity/Q3804985,list of Shenmue characters,/m/0j8krsc,,,,,,Q3804985
http://www.wikidata.org/entity/Q52272990,Rafiki,/m/0djk_l,,,,,,Q52272990
http://www.wikidata.org/entity/Q1952877,Edmond Dantès,/m/02l8g_,,"swordfighter, vigilante, aristocrat, prisoner, sailor",,,,Q1952877
http://www.wikidata.org/entity/Q2089370,Randle McMurphy,/m/0937vv,,,,,,Q2089370
http://www.wikidata.org/entity/Q2670558,Fernand Mondego,/m/0bj7j2w,,"aristocrat, fisher",,,Albert de Morcerf,Q2670558
http://www.wikidata.org/entity/Q7070198,Nurse Ratched,/m/02msdh,,nurse,,,,Q7070198
http://www.wikidata.org/entity/Q1412389,Alyssa Ogawa,/m/045sjr,,,,,,Q1412389
http://www.wikidata.org/entity/Q14414008,Tolian Soran,/m/0hqdqg1,,,,,,Q14414008
http://www.wikidata.org/entity/Q533120,Caliban,/m/01g_93,,,,,,Q533120
http://www.wikidata.org/entity/Q978952,Prospero,/m/012585,,,,,Miranda,Q978952
http://www.wikidata.org/entity/Q3337857,Alonso,/m/0fq6g3j,,,,,,Q3337857
http://www.wikidata.org/entity/Q7608448,Stephano,/m/03nsh60,,butler,,,,Q7608448
http://www.wikidata.org/entity/Q4586290,Diana Palmer,/m/0grf81,,nurse,,,,Q4586290
http://www.wikidata.org/entity/Q21588425,Willoughby,/m/09m0ws,,,,,,Q21588425
http://www.wikidata.org/entity/Q247297,henchperson,/m/03dsf1,,,,,,Q247297
http://www.wikidata.org/entity/Q6160149,Jareth,/m/02rjxq1,,monarch,,,,Q6160149
http://www.wikidata.org/entity/Q99900378,Sarah Williams,/m/07c5snf,,,,,,Q99900378
http://www.wikidata.org/entity/Q530602,Ron Kovic,/m/01jc7z,,"autobiographer, political activist, peace activist, veteran, writer, screenwriter",,,,Q530602
http://www.wikidata.org/entity/Q5477298,Foxxy Cleopatra,/m/025s7kl,,special agent,,,,Q5477298
http://www.wikidata.org/entity/Q7032601,Nigel Powers,/m/0cxczs,,,,,"Austin Powers, Dr. Evil",Q7032601
http://www.wikidata.org/entity/Q2142742,Emilio Largo,/m/02vtjq,,,SPECTRE,,,Q2142742
http://www.wikidata.org/entity/Q7154652,Paula Caplan,/m/0bdqg3,,psychologist,,,,Q7154652
http://www.wikidata.org/entity/Q7404172,Salem Saberhagen,/m/095t7s,,,,,,Q7404172
http://www.wikidata.org/entity/Q9615315,Angelo Palazzi,/m/0h5sxj4,,aircraft pilot,SPECTRE,,,Q9615315
http://www.wikidata.org/entity/Q10389214,Vargas,/m/0h5sxjz,,assassin,SPECTRE,,,Q10389214
http://www.wikidata.org/entity/Q954012,Tristan,/m/01pjsg,,knight,,,,Q954012
http://www.wikidata.org/entity/Q305245,Bumblebee,/m/064hlh,,spy,Autobot,,,Q305245
http://www.wikidata.org/entity/Q2885605,Barricade,/m/0g9_61,,,,,,Q2885605
http://www.wikidata.org/entity/Q25444232,,/m/0hqdxlt,,,,,,Q25444232
http://www.wikidata.org/entity/Q216445,Scheherazade,/m/01wb6c,,,,,,Q216445
http://www.wikidata.org/entity/Q305387,Kathryn Janeway,/m/06q_h,,"spaceship captain, chief scientific officer",Starfleet,,,Q305387
http://www.wikidata.org/entity/Q721672,Shinzon,/m/024g09,,leader,,,,Q721672
http://www.wikidata.org/entity/Q2000355,Wesley Crusher,/m/0hp05,,helmsman,Starfleet,,,Q2000355
http://www.wikidata.org/entity/Q592909,Brainiac,/m/02ljq6,,"supervillain, collector, inventor, scientist","Anti-Justice League, Legion of Doom (DC Comics)",,Vril Dox,Q592909
http://www.wikidata.org/entity/Q2071301,Katniss Everdeen,/m/0c01vfc,,"soldier, hunter, revolutionary, archer",,,,Q2071301
http://www.wikidata.org/entity/Q2362493,Peeta Mellark,/m/0c03gdc,,"special prosecutor, soldier, revolutionary, painter, baker",,,,Q2362493
http://www.wikidata.org/entity/Q5893038,Haymitch Abernathy,/m/0dgqp5b,,mentor,,,,Q5893038
http://www.wikidata.org/entity/Q14175201,Foxface,/m/0gwc39z,,,,,,Q14175201
http://www.wikidata.org/entity/Q14329382,Effie Trinket,/m/0gwc3bf,,adviser,,,,Q14329382
http://www.wikidata.org/entity/Q14430111,Clove,/m/0gwc3bw,,,,,,Q14430111
http://www.wikidata.org/entity/Q14430506,Glimmer,/m/0gwc38r,,,,,,Q14430506
http://www.wikidata.org/entity/Q2499763,Sebastian Moran,/m/05xj9p,,"soldier, marksman, hunter, military officer, assassin, aide-de-camp",,,,Q2499763
http://www.wikidata.org/entity/Q2715366,Clubber Lang,/m/063y59,,professional boxer,,,,Q2715366
http://www.wikidata.org/entity/Q3108827,Glenn Talbot,/m/03fzs7,,military personnel,"United States Air Force, United States Army",,,Q3108827
http://www.wikidata.org/entity/Q3141938,Hubert Bonisseur de La Bath,/m/03h5xdw,,spy,,,,Q3141938
http://www.wikidata.org/entity/Q4963042,Brian Banner,/m/03d79g5,,physicist,,,Hulk,Q4963042
http://www.wikidata.org/entity/Q839484,Mushu,/m/027364w,,"guard, bell-ringer",,,,Q839484
http://www.wikidata.org/entity/Q170779,Cassandra,/m/01xh7,,,,,"Pelops, Teledamus",Q170779
http://www.wikidata.org/entity/Q171839,Menelaus,/m/0cjnv,,,,,"Morraphius, Xenodamus, Thronius, Corythus, Pleisthenes, Megapenthes, Nicostratus, Hermione, Aethiolas",Q171839
http://www.wikidata.org/entity/Q193433,Hecuba,/m/0kkht,,queen,,,"Polites, Alastor, Agathon, Ilione, Laodice, Theano, Troilus, Polyxena, Deiphobus, Helenus, Antiphus, Creusa, Paris, Hector, Cassandra, Polydorus, Hipponous",Q193433
http://www.wikidata.org/entity/Q334787,Astyanax,/m/0l0rx,,,,,Polydorus,Q334787
http://www.wikidata.org/entity/Q1367860,Talthybius,/m/02w70f,,kerykes,,,,Q1367860
http://www.wikidata.org/entity/Q19376,Andromache,/m/0l0rf,,,,,"Amphialus, Oxynius, Laodamas, Molossus, Pielus, Pergamus, Cestrinus, Astyanax",Q19376
http://www.wikidata.org/entity/Q22350821,Colonel Shuffle,/m/09jy4t,,,,,,Q22350821
http://www.wikidata.org/entity/Q3901558,Philo Vance,/m/03fdn_,,private investigator,,,,Q3901558
http://www.wikidata.org/entity/Q80431,Zordon,/m/02r3q0,,,,,,Q80431
http://www.wikidata.org/entity/Q627820,Reginald Barclay,/m/0m91w,,"engineer, actor",Starfleet,,,Q627820
http://www.wikidata.org/entity/Q2780253,Rocky DeSantos,/m/03_xwn,,,,,,Q2780253
http://www.wikidata.org/entity/Q4912412,Billy Cranston,/m/04frkc,,"high school student, inventor",,,,Q4912412
http://www.wikidata.org/entity/Q6204494,Joachim,/m/0286z3g,,,,,,Q6204494
http://www.wikidata.org/entity/Q14905899,Borg Queen,/m/08cxb01,,,,,,Q14905899
http://www.wikidata.org/entity/Q20435373,Sean Hawk,/m/04qh_t,,flight controller,,,,Q20435373
http://www.wikidata.org/entity/Q23000,Zefram Cochrane,/m/018mw9,,inventor,,,,Q23000
http://www.wikidata.org/entity/Q23031,Khan Noonien Singh,/m/01qvsk,,"tyrant, warlord, dictator",Augment,,,Q23031
http://www.wikidata.org/entity/Q34359,Doctor,/m/06qx_,,"spaceship's surgeon, writer",Starfleet,,,Q34359
http://www.wikidata.org/entity/Q59433,Aisha Campbell,/m/04ppf5,,,,,,Q59433
http://www.wikidata.org/entity/Q3498720,Travis Bickle,/m/04p4dx,,"soldier, vigilante, taxi driver",,,,Q3498720
http://www.wikidata.org/entity/Q7320852,Rhoda Morgenstern,/m/026thdh,,,,,,Q7320852
http://www.wikidata.org/entity/Q5539219,George Fayne,/m/02737h4,,,,,,Q5539219
http://www.wikidata.org/entity/Q6500838,Minister of Defense of Japan,/m/02vp7sv,,,,,,Q6500838
http://www.wikidata.org/entity/Q4680674,Adaptations of Puss in Boots,/m/01328k,,,,,,Q4680674
http://www.wikidata.org/entity/Q3713565,Don Karnage,/m/0276pdy,,"aircraft pilot, air pirate",,,,Q3713565
http://www.wikidata.org/entity/Q6164049,Jasper Sitwell,/m/0270t03,,,,,,Q6164049
http://www.wikidata.org/entity/Q85745665,Bassanio,/m/0h1_pdb,,,,,,Q85745665
http://www.wikidata.org/entity/Q5240008,David St. Hubbins,/m/09p2ts4,,"singer, guitarist",Spinal Tap,,,Q5240008
http://www.wikidata.org/entity/Q5262360,Derek Smalls,/m/0djvzc6,,bass guitarist,Spinal Tap,,,Q5262360
http://www.wikidata.org/entity/Q7032682,Nigel Tufnel,/m/09nzbwh,,guitarist,Spinal Tap,,,Q7032682
http://www.wikidata.org/entity/Q2890841,,/m/0cf1bsy,,,,,,Q2890841
http://www.wikidata.org/entity/Q5390733,Ray Bronson,/m/0gyhv6_,,,,,,Q5390733
http://www.wikidata.org/entity/Q5721239,Barry Cox,/m/0h6fj6w,,,,,,Q5721239
http://www.wikidata.org/entity/Q385075,Boodikka,/m/0fjgld,,"warrior, military officer, superhero, mercenary",Green Lantern Corps,,,Q385075
http://www.wikidata.org/entity/Q1649098,Tomar-Re,/m/0fdl4j,,"military officer, superhero, scientist","Green Lantern Corps, Black Lantern Corps",,Tomar-Tu,Q1649098
http://www.wikidata.org/entity/Q1748812,Ganthet,/m/07k0j9,,"military officer, superhero","Green Lantern Corps, Blue Lantern Corps, Guardians of the Universe",,,Q1748812
http://www.wikidata.org/entity/Q1749263,Appa Ali Apsa,/m/0f2tth,,,Guardians of the Universe,,,Q1749263
http://www.wikidata.org/entity/Q2451257,Kanjar Ro,/m/0btl50,,space pirate,R.E.B.E.L.S.,,,Q2451257
http://www.wikidata.org/entity/Q3301173,Benjamin Willis,/m/0h6fj81,,serial killer,,,,Q3301173
http://www.wikidata.org/entity/Q3665687,Ch'p,/m/060p_v,,"military officer, superhero",Green Lantern Corps,,,Q3665687
http://www.wikidata.org/entity/Q64611225,Miner 49er,/m/0h6dk17,,,,,,Q64611225
http://www.wikidata.org/entity/Q64732281,Stinky Pete,/m/0dr9sk,,,Woody's Roundup Toys,,,Q64732281
http://www.wikidata.org/entity/Q2074170,Friar Tuck,/m/04kx26,,friar,,,,Q2074170
http://www.wikidata.org/entity/Q10924557,Tsunade,/m/095zzj,,"fictional ninja, physician",,,,Q10924557
http://www.wikidata.org/entity/Q96280912,Mark Renton,/m/051rz8f,,"unemployed, club promoter, talent manager",,,,Q96280912
http://www.wikidata.org/entity/Q1767,Kakashi Hatake,/m/0g1wjz,,fictional ninja,,,,Q1767
http://www.wikidata.org/entity/Q52852,Rock Lee,/m/04b5st,,fictional ninja,,,,Q52852
http://www.wikidata.org/entity/Q26991515,Ginger Fitzgerald,/m/0773__j,,"high school student, murderer",,,,Q26991515
http://www.wikidata.org/entity/Q97516200,Brigitte Fitzgerald,/m/0bh371g,,high school student,,,,Q97516200
http://www.wikidata.org/entity/Q179014,Io,/m/0cq57,,,,,"Ceroessa, Epaphus",Q179014
http://www.wikidata.org/entity/Q190582,Danaë,/m/0l9kx,,,,,"Daunus, Perseus",Q190582
http://www.wikidata.org/entity/Q629034,Tony Montana,/m/02t4sm,,"drug trafficker, soldier, drug lord, mobster, contract killer",,,,Q629034
http://www.wikidata.org/entity/Q942048,Butt-Head,/m/025t53n,,"fast food worker, student",,,,Q942048
http://www.wikidata.org/entity/Q2560970,Beavis,/m/0273yz6,,"high school student, fast food worker",,,,Q2560970
http://www.wikidata.org/entity/Q546506,Vicki Vale,/m/04swt9,,"journalist, reporter",,,,Q546506
http://www.wikidata.org/entity/Q24953417,Chief O'Hara,/m/04qbkjf,,"chief of police, police officer",Gotham City Police Department,,,Q24953417
http://www.wikidata.org/entity/Q30879720,Harriet Cooper,/m/02q_2wr,,maid,,,,Q30879720
http://www.wikidata.org/entity/Q592358,Kyle Reese,/m/052bs6,,"soldier, time traveller, revolutionary, resistance fighter",,,John Connor,Q592358
http://www.wikidata.org/entity/Q6607,guitar,/m/0342h,,,,,,Q6607
http://www.wikidata.org/entity/Q1785956,Bamm-Bamm Rubble,/m/057lc0,,mechanic,,,"Chip Rubble, Roxy Rubble",Q1785956
http://www.wikidata.org/entity/Q3312766,Mammy Two Shoes,/m/07rhwf,,,,,,Q3312766
http://www.wikidata.org/entity/Q5304435,Dr. Tenma,/m/05hjqj,,,,,,Q5304435
http://www.wikidata.org/entity/Q5364814,Ellen Dolan,/m/04j9r5x,,"nurse, politician",,,,Q5364814
http://www.wikidata.org/entity/Q6270587,Pebbles Flintstone,/m/018y62,,,,,"Chip Rubble, Roxy Rubble",Q6270587
http://www.wikidata.org/entity/Q7576732,Astro Boy,/m/02wv8xp,,circus performer,,,,Q7576732
http://www.wikidata.org/entity/Q1194862,Kazuha Toyama,/m/08x9q4,,,,,,Q1194862
http://www.wikidata.org/entity/Q3556982,Vicomte de Valmont,/m/0gz528p,,,,,,Q3556982
http://www.wikidata.org/entity/Q4023207,Yuki Mori,/m/0g6y0n6,,,,,,Q4023207
http://www.wikidata.org/entity/Q11408541,Yasuo Nanbu,/m/0g6y0rf,,,,,,Q11408541
http://www.wikidata.org/entity/Q11410910,Mamoru Kodai,/m/0g6y0p1,,,,,,Q11410910
http://www.wikidata.org/entity/Q11410922,Susumu Kodai,/m/0g6y0mh,,,,,,Q11410922
http://www.wikidata.org/entity/Q11444101,Kenjirō Ōta,/m/0g6y0rb,,,,,,Q11444101
http://www.wikidata.org/entity/Q11469103,Akira Yamamoto,/m/0g6y0nl,,,,,,Q11469103
http://www.wikidata.org/entity/Q11476271,Daisuke Shima,/m/0g6y0qs,,,,,,Q11476271
