freebase_id,character_name_lst,occupation_lst,affiliation_lst,allies_lst,wikidata_id_lst
/m/0c2hzq,['J.D.'],['physician'],[],[],['Q323807']
/m/0c2l5,['Severus Snape'],"['spy', 'school teacher']","['Slytherin', 'Order of the Phoenix', 'Death Eater']",[],['Q176772']
/m/0c2m4,['Draco Malfoy'],"['Quidditch player', 'student']","['Slytherin', 'Duelling Club', 'Death Eater', 'Inquisitorial Squad']",['Scorpius Malfoy'],['Q179641']
/m/0c2wpd,['Juan Rico'],['soldier'],[],[],['Q3182964']
/m/0c31r0,['Timon and Pumbaa'],[],[],[],['Q1073705']
/m/0c3nz8,['Ged'],"['magician', 'herder', 'archmage']",[],[],['Q3273167']
/m/0c3sk4,['Damien Karras'],"['exorcist', 'psychiatrist', 'priest']",[],[],['Q5212461']
/m/0c3t_r,['Friar Laurence'],['friar'],[],[],['Q5503354']
/m/0c4195w,['Ashitaka'],"['swordfighter', 'archer']",[],[],['Q2866516']
/m/0c46fr,['Kinnikuman'],[],[],['Mantaro Kinniku'],['Q2436256']
/m/0c4ykp,['Belle'],[],[],['Ben'],['Q2502489']
/m/0c4z_l,['Pugsley Addams'],[],[],[],['Q1460860']
/m/0c568,['porcupine'],[],[],[],['Q1223829']
/m/0c6br4,['Nancy Thompson'],"['high school student', 'waiter', 'researcher', 'graduate student', 'costume designer']",[],[],['Q2713404']
/m/0c6pr4,['Hector Hammond'],['scientist'],"['Royal Flush Gang', 'Secret Society of Super Villains']",[],['Q2657599']
/m/0c6v1f,['Nick Knight'],"['knight', 'murderer', 'detective']",[],[],['Q7027413']
/m/0c6z89,['Catherine Tramell'],"['serial killer', 'novelist']",[],[],['Q2742701']
/m/0c7742,['Noriko Nakagawa'],[],[],[],['Q3026322']
/m/0c7c9w,['Juggernaut'],"['teacher', 'criminal', 'mercenary', 'superhero', 'soldier']","['United States Army', 'Thunderbolts', 'Exemplars', 'X-Men', 'Excalibur']",['J2'],['Q841372']
/m/0c7lj1,['The Lion King'],[],[],[],['Q2901452']
/m/0c8jw,['Ron Weasley'],"['auror', 'magician', 'Quidditch player', 'student', 'entrepreneur']","['Duelling Club', ""Dumbledore's Army"", 'Gryffindor']","['Hugo Granger-Weasley', 'Rose Granger-Weasley']",['Q173998']
/m/0c8k7j,['V'],"['vigilante', 'activist', 'mass murderer', 'martial artist', 'anarchist', 'security hacker', 'swordfighter', 'revolutionary', 'superhero', 'freedom fighter']",[],[],['Q209092']
/m/0c8kc,['Hermione Granger'],"['time traveller', 'activist', 'politician', 'student']","[""Dumbledore's Army"", 'Gryffindor', 'Ministry of Magic', 'S.P.E.W.', 'Duelling Club', 'The Slug Club']","['Hugo Granger-Weasley', 'Rose Granger-Weasley']",['Q174009']
/m/0c8lv,['Lord Voldemort'],"['serial killer', 'war criminal', 'fictional tyrant']","['Slytherin', 'The Slug Club', 'Death Eater']",['Delphini Riddle'],['Q176132']
/m/0c8w58,['Thomas Kalmaku'],"['aerospace engineer', 'mechanic']","['Ferris Aircraft', 'New Guardians']",[],['Q1648057']
/m/0c96gt,['King Triton'],['monarch'],[],"['Alana', 'Ariel']",['Q3439796']
/m/0c97d9,['Evey Hammond'],"['vigilante', 'prostitute', 'activist', 'revolutionary']",[],[],['Q1074019']
/m/0c9b4,['Ali G'],['journalist'],[],[],['Q1751029']
/m/0c9qty,['Rocky Balboa'],"['proprietor', 'restaurant owner', 'boxing trainer', 'professional boxer']",[],"['Robert Balboa', 'Jr.']",['Q2289535']
/m/0c9xhx,[],[],[],[],['Q17239452']
/m/0cb2r,['Albus Dumbledore'],"['professor', 'school teacher', 'auror', 'researcher']","['Wizengamot', 'Order of the Phoenix', 'Gryffindor']",[],['Q712548']
/m/0cc3dvx,['Maharet'],['witch in a work of fiction'],[],[],['Q3843425']
/m/0cc9y6,['V. I. Warshawski'],['private investigator'],[],[],['Q7906054']
/m/0ccb2m3,['Elijah Price'],"['terrorist', 'collector']",[],[],['Q50808613']
/m/0cdb31,['Sebastian'],"['composer', 'conductor', 'court composer']",[],[],['Q7885388']
/m/0cdx1sm,['Mark David Rothenberg'],['proprietor'],[],[],['Q114804358']
/m/0cdxh51,['Deborah Jacobs Welsh'],['flight attendant'],[],[],['Q110942855']
/m/0cdxh54,['CeeCee Lyles'],['flight attendant'],[],[],['Q110942721']
/m/0cdxh5h,['Wanda Anita Green'],['flight attendant'],[],[],['Q110950825']
/m/0cdxh5p,['Sandy Waugh Bradshaw'],['flight attendant'],[],[],['Q110941504']
/m/0cdxh67,['Joseph DeLuca'],"['editor', 'racing driver', 'programmer']",[],[],['Q112331169']
/m/0cf1bsy,[],[],[],[],['Q2890841']
/m/0cfl84,['James Steerforth'],[],[],[],['Q6143545']
/m/0cfwc2,['Robin Starveling'],['actor'],['mechanical'],[],['Q782687']
/m/0cfyz,['Humpty Dumpty'],[],[],[],['Q783947']
/m/0cg655,['Apollo Creed'],"['boxing trainer', 'professional boxer']",[],['Adonis Creed'],['Q2607675']
/m/0cg66rt,['Jane Bennet'],[],[],[],['Q2198673']
/m/0cg66s2,['Lady Catherine de Bourgh'],[],[],['Miss de Bourgh'],['Q6470022']
/m/0cg66t5,['Charles Bingley'],[],[],[],['Q4390263']
/m/0cg68s5,['George Wickham'],['soldier'],[],[],['Q2250982']
/m/0cg6bll,['Catherine Bennet'],[],[],[],['Q19816987']
/m/0cg6bm2,['Mary Bennet'],"['singer', 'pianist']",[],[],['Q19816980']
/m/0cgpn46,['Joe Cabot'],[],[],[],['Q125850359']
/m/0cgskm0,['Gaylord Ravenal'],[],[],[],['Q5528861']
/m/0cgxz_,[],[],[],[],['Q9028664']
/m/0ch41fq,['Matthew Swain'],[],[],[],['Q6791286']
/m/0ch6n5s,['Kohroku'],[],[],[],['Q125815760']
/m/0ch6n6n,['Lady Eboshi'],['ironmaster'],[],[],['Q47507782']
/m/0ch6n79,['Moro'],[],[],[],['Q47507784']
/m/0ch910t,['Anne Morton'],[],[],[],['Q125886739']
/m/0chw6y,['Hiroki Sugimura'],[],[],[],['Q3026304']
/m/0cj0qtd,['John Sampson'],['police detective'],[],[],['Q17091380']
/m/0cj5p11,[],[],[],[],['Q97339475']
/m/0cj5p19,[],[],[],[],['Q97339452']
/m/0cj5p22,['King Julien XIII'],[],[],[],['Q19268529']
/m/0cjcclc,['Rune Haako'],[],[],[],['Q2406808']
/m/0cjnv,['Menelaus'],[],[],"['Thronius', 'Pleisthenes', 'Xenodamus', 'Aethiolas', 'Hermione', 'Megapenthes', 'Nicostratus', 'Morraphius', 'Corythus']",['Q171839']
/m/0cjp2q,['Tristan Ludlow'],[],[],[],['Q125850290']
/m/0ck2q2,['Elliot Reid'],['physician'],[],[],['Q2712425']
/m/0ck6bq,['Salvatore Tessio'],[],[],[],['Q1342302']
/m/0ck927,['Eon'],[],[],['Epoch'],['Q2487157']
/m/0ckgm,['Inspector Clouseau'],[],[],[],['Q323637']
/m/0ckr39,['Professor Hamilton'],"['criminal', 'scientist']",['S.T.A.R. Labs'],[],['Q295493']
/m/0cktzc,['Peter Piper'],[],[],[],['Q7176398']
/m/0cl04l,['Jane Porter'],['social scientist'],[],['Korak'],['Q3039162']
/m/0cl19h,['Ariel'],[],[],['Melody'],['Q892442']
/m/0cldg72,['Jack Stanfield'],['chief security officer'],[],[],['Q124663426']
/m/0cljwsk,[],['police officer'],[],[],['Q26258826']
/m/0clmgy,['Iron Monger'],[],[],['Zeke Stane'],['Q2487192']
/m/0clp6ws,['Sherman Klump'],[],[],[],['Q7495203']
/m/0clpml,['James Bond'],[],[],[],['Q844']
/m/0cmc2m,['Scrat'],[],[],[],"['Q1088515', 'Q97227531']"
/m/0cmdc08,['Divya Narendra'],"['businessperson', 'chief executive officer']",[],[],['Q4209634']
/m/0cmzdj,['Mitsuko Souma'],['prostitute'],[],[],['Q2988539']
/m/0cn37f,['Pekka Puupää'],[],[],[],['Q5406855']
/m/0cn84m,['David Copperfield'],['writer'],[],[],['Q5232561']
/m/0cnfsp,['Happy Hogan'],['bodyguard'],[],[],['Q1319498']
/m/0cnwng,['William Stryker'],"['mass murderer', 'priest', 'terrorist', 'aircraft pilot', 'soldier']","['Purifiers', 'Weapon X']",['Jason Stryker'],['Q2551564']
/m/0cnzswc,['Annabeth Chase'],[],[],[],['Q2075740']
/m/0cpfn,['Easter Bunny'],[],[],[],['Q108636']
/m/0cpv_b,['Etta Candy'],"['university student', 'secretary', 'air force officer']","['A.R.G.U.S.', 'United States Air Force']",[],['Q5404964']
/m/0cq261,['Maria Hill'],"['intelligence agent', 'soldier']","['Secret Avengers', 'Avengers', 'S.H.I.E.L.D.']",[],['Q1319784']
/m/0cq57,['Io'],[],[],"['Ceroessa', 'Epaphus']",['Q179014']
/m/0cqn2w,['Martha Wayne'],['socialite'],[],"['Batman', 'Thomas Wayne', 'Jr.']",['Q936072']
/m/0crtw,['James T. Kirk'],"['explorer', 'tactician', 'spaceship captain']",[],['David Marcus'],['Q16311']
/m/0crtz5,['Ares'],"['mass murderer', 'necromancer']",['Olympian Gods'],"['Earl of Greed', 'Duke of Deception', 'Lyta Milton', 'Lord Conquest', 'Harmonia']",['Q2426111']
/m/0crvw,['Jean-Luc Picard'],"['fencer', 'winegrower', 'military personnel', 'diplomat', 'actor', 'military officer']",[],['Jack Crusher'],['Q16276']
/m/0crwpt,['Dejah Thoris'],['warrior'],[],[],['Q5252641']
/m/0cs4m,['Doctor Doom'],"['magician', 'ruler', 'adventurer']","['Cabal', 'Terrible Trio', 'Intelligencia', 'Avengers', 'Future Foundation']",['Kristoff Vernard'],['Q430178']
/m/0cs65s,['Samuel Loomis'],['psychiatrist'],[],[],['Q3169222']
/m/0cs77h,['Frank Pentangeli'],"['mobster', 'crime boss', 'Soldato', 'Caporegime']",[],[],['Q948009']
/m/0csj3n,['Mr. Toad'],['squire'],[],[],['Q6929261']
/m/0csr9m,['Jesse Walsh'],['high school student'],[],[],['Q16390681']
/m/0ct1vm,['Death'],[],[],[],['Q161936']
/m/0ct6wb,['Kristen Parker'],['high school student'],[],[],['Q3817023']
/m/0ctlk,['Data'],"['operations officer', 'science officer']",['Starfleet'],[],['Q22983']
/m/0cts21,['Mater'],['mechanic'],[],[],['Q6786487']
/m/0cv8w1,['Whiplash'],[],[],[],['Q1763886']
/m/0cvckh,['Anthony Corleone'],['opera singer'],[],[],['Q597178']
/m/0cw2fg,['Jackson Stewart'],[],[],[],['Q1186288']
/m/0cw2l2,['Lilly Truscott'],[],[],[],['Q1362477']
/m/0cw2mg,['Oliver Oken'],[],[],[],['Q1209223']
/m/0cw39,['Paul Atreides'],"['ruler', 'revolutionary', 'preacher']",[],"['Leto II Atreides', 'Leto Atreides', 'Ghanima Atreides']",['Q939956']
/m/0cwd4q,['Heather MacLeod'],[],[],[],['Q3129085']
/m/0cws5y,['Nana Osaki'],[],[],[],['Q3870078']
/m/0cwtr9,['Cutler Beckett'],"['crew member', 'slave trader', 'sailor', 'ship captain', 'official', 'governor']",['East India Company'],[],['Q671915']
/m/0cxczs,['Nigel Powers'],[],[],"['Austin Powers', 'Dr. Evil']",['Q7032601']
/m/0cy3rs,['Al Neri'],"['assassin', 'bodyguard', 'mobster', 'Soldato', 'Caporegime', 'mob enforcer', 'underboss']",[],[],['Q558508']
/m/0cy51b,['Wai Lin'],"['field agent', 'martial artist']",[],[],['Q4017669']
/m/0cz9xx0,['Patrick Star'],[],[],[],['Q1077456']
/m/0d03cy,['Ramenman'],[],[],[],['Q7289363']
/m/0d06js,['Tracy Flick'],[],[],[],['Q7831733']
/m/0d14xf,['Lincoln Burrows'],"['murderer', 'criminal']",[],['L.J. Burrows'],['Q261222']
/m/0d151l,['Sara Tancredi'],"['criminal', 'physician']",[],[],['Q388251']
/m/0d1b78,['Red Rackham'],['pirate'],[],[],['Q3827038']
/m/0d1bmc,['Ayane'],['kunoichi'],[],[],['Q1076313']
/m/0d1tt7y,['Gunvald Larsson'],['police officer'],[],[],['Q4582986']
/m/0d1zry,['Manuel Aringarosa'],[],[],[],['Q4822650']
/m/0d2xsy,['Rocco Lampone'],[],[],[],['Q966107']
/m/0d3jdb,['Yukie Utsumi'],[],[],[],['Q3355253']
/m/0d3zxv,['Kayoko Kotohiki'],[],[],[],['Q9299635']
/m/0d56x3,['Miley Stewart'],['actor'],[],[],['Q842949']
/m/0d56y5,['Robby Stewart'],[],[],[],['Q1362487']
/m/0d58m1z,['Debbie Callahan'],['police officer'],[],[],['Q3704357']
/m/0d58m26,['Eugene Tackleberry'],[],[],[],['Q3734254']
/m/0d591f9,[],[],[],[],['Q1628045']
/m/0d6sg2,['Philip Tattaglia'],"['mobster', 'crime boss']",[],['Bruno Tattaglia'],['Q1994207']
/m/0d6t24,['Emilio Barzini'],"['mobster', 'crime boss']",[],[],['Q458019']
/m/0d6tq_,['Moe Greene'],"['proprietor', 'mobster', 'contract killer']",[],[],['Q2284305']
/m/0d74lg,['Turist Ömer'],[],[],[],['Q3542320']
/m/0d8g5,['Rubeus Hagrid'],"['vigilante', 'forestry worker', 'magizoologist', 'professor', 'school teacher']","['Order of the Phoenix', 'Gryffindor']",[],['Q177439']
/m/0d8xcn,['Buck Mulligan'],[],[],[],['Q4982905']
/m/0d91tl1,['Jennifer Hills'],"['vigilante', 'serial killer', 'torturer', 'writer', 'stalker']",[],[],['Q27777750']
/m/0d9_z7,['Nyoka the Jungle Girl'],[],[],[],['Q7071222']
/m/0d9kl,['Bugs Bunny'],['handyman'],[],[],['Q183102']
/m/0d9ml9,['Circe'],"['supervillain', 'witch in a work of fiction']",['Injustice Gang'],['Lyta Milton'],['Q3545348']
/m/0d_251,['Meg Giry'],['ballet dancer'],[],[],['Q568470']
/m/0d_f3,['Puck'],[],[],[],['Q1248616']
/m/0dbrkg,['poker dealer'],[],[],[],['Q3036793']
/m/0dc29w,['Pepper Potts'],['secretary'],[],[],['Q936542']
/m/0dc8q0,['Riptide'],[],['Marauders'],[],['Q5492394']
/m/0dccjy,['Lightning McQueen'],['racing automobile driver'],[],[],['Q864418']
/m/0dcpv_v,['Jack Murdock'],['boxer'],[],['Daredevil'],['Q21188801']
/m/0dcw3m,['Stacey Sutton'],['geologist'],[],[],['Q7595876']
/m/0dczs6,['Hippolyta'],[],[],[],['Q16843408']
/m/0dd0r,['Norman Bates'],['serial killer'],[],[],['Q2467893']
/m/0ddjkb,['Microchip'],"['bartender', 'hacker']",[],[],['Q978786']
/m/0ddmch,['Andrea Beaumont'],"['vigilante', 'contract killer', 'martial artist', 'socialite']",[],[],['Q3547709']
/m/0ddp2,['Jar Jar Binks'],[],[],[],['Q51793']
/m/0ddpsw,['Odd Thomas'],['psychic'],[],[],['Q7077443']
/m/0ddqd,['Shmi Skywalker'],[],[],"['Darth Vader', 'Anakin Skywalker']",['Q51804']
/m/0ddqw,['Princess Leia'],"['Jedi', 'politician', 'spy', 'diplomat', 'starship pilot', 'impostor', 'rebel']","['Jedi', 'New Jedi Order', 'Rebel Alliance']","['Jaina Solo', 'Anakin Solo', 'Kylo Ren', 'Jacen Solo']",['Q51797']
/m/0ddrb,['Lando Calrissian'],"['businessperson', 'gambler', 'rebel', 'starship pilot']",[],['Kadara Calrissian'],['Q51799']
/m/0ddrt,['Boba Fett'],"['starship pilot', 'bounty hunter']",[],[],['Q51790']
/m/0ddtn4,['Adam West'],['politician'],[],[],['Q4671414']
/m/0dfv7bs,['Angela Franklin'],['mass murderer'],[],[],['Q14915991']
/m/0dg_3r,['John Faa'],[],[],[],['Q6232611']
/m/0dgb7kk,['Phil Coulson'],['field agent'],[],[],['Q1369292']
/m/0dgb7l8,['Darcy Lewis'],['astrophysicist'],['S.W.O.R.D.'],[],['Q21042559']
/m/0dgbbf,['Lily Munster'],[],[],['Eddie Munster'],['Q500418']
/m/0dgbjq,['Eddie Munster'],[],[],[],['Q500435']
/m/0dgqp5b,['Haymitch Abernathy'],['mentor'],[],[],['Q5893038']
/m/0dgr_98,['Brittany Pierce'],"['singer', 'dancer', 'high school student']",[],[],['Q2639217']
/m/0dgrtt7,['Santana Lopez'],"['singer', 'cheerleader', 'high school student']",[],[],['Q2412603']
/m/0dgw24,['Madame Giry'],['concierge'],[],['Meg Giry'],['Q3842245']
/m/0dh38v,['Carlo Rizzi'],[],[],[],['Q519957']
/m/0dh98,['William Riker'],"['spaceship captain', 'executive officer', 'trombonist', 'actor', 'soldier']",[],['Kestra Troi-Riker'],['Q752877']
/m/0djk_l,['Rafiki'],[],[],[],['Q52272990']
/m/0djvzc6,['Derek Smalls'],['bass guitarist'],['Spinal Tap'],[],['Q5262360']
/m/0dkfzq,['Coriakin'],[],[],[],['Q5170504']
/m/0dng4,['Daffy Duck'],[],[],[],['Q319918']
/m/0dngm,['Porky Pig'],[],[],[],['Q937186']
/m/0dnxc1,['Alexandria Meat'],[],[],[],['Q2435738']
/m/0dnz5z,['Terryman'],[],[],['Terry the Kid'],['Q6148283']
/m/0dpn5x,['Will Graham'],"['teacher', 'offender profiler', 'FBI agent', 'special agent']",[],[],['Q2760369']
/m/0dq9xy,['Robin Mask'],[],[],['Kevin Mask'],['Q1773600']
/m/0dqfnk,['Lupe Lamora'],['model'],[],[],['Q10321003']
/m/0dqtf8,['Faora'],"['terrorist', 'mass murderer', 'soldier']",[],[],['Q947307']
/m/0dr9dc,['Jessie'],['cowboy'],[],[],['Q2200623']
/m/0dr9sk,['Stinky Pete'],[],"[""Woody's Roundup Toys""]",[],['Q64732281']
/m/0drf_,['Padmé Amidala'],"['monarch', 'politician']",[],"['Luke Skywalker', 'Princess Leia']",['Q51789']
/m/0drnjp,['Warsman'],[],[],[],['Q1776125']
/m/0drtrv,['Arnim Zola'],[],[],[],['Q2663969']
/m/0drv94,['Malekith the Accursed'],[],[],[],['Q3281842']
/m/0drvry,['Wong'],['bodyguard'],[],[],['Q4357278']
/m/0ds96_p,['Gale Hawthorne'],"['coal miner', 'official', 'hunter', 'soldier']",[],[],['Q627215']
/m/0dsbmr9,['Anton Chigurh'],['contract killer'],[],[],['Q4775712']
/m/0dspqh,['Morgan le Fay'],"['magician', 'high priest']",[],[],['Q645718']
/m/0dt1y9,['Lost Boys'],[],[],[],['Q1524560']
/m/0dtd_6,['Frigga'],[],[],"['Tyr', 'Hermod', 'Loki', 'Thor', 'Balder', 'Angela']",['Q3087835']
/m/0dtfgh,['Sally Carrera'],['lawyer'],[],[],['Q7405109']
/m/0dtfk9,['Doc Hudson'],"['judge', 'racing automobile driver']",[],[],['Q9289752']
/m/0dthfr,['Sonoko Suzuki'],[],[],[],['Q1194808']
/m/0dttkk,[],[],[],[],['Q25429555']
/m/0dttll,['Jane Foster'],['nurse'],[],[],['Q1370752']
/m/0dv79z,['Trumpkin'],[],[],[],['Q1919840']
/m/0dvbyh,['Jim Levenstein'],[],[],[],['Q3178876']
/m/0dvszx,['Joey Zasa'],"['mob enforcer', 'mobster', 'crime boss', 'Caporegime']",[],[],['Q2289185']
/m/0dvx1k,['Octopussy'],['smuggler'],[],[],['Q7077101']
/m/0dvxl,['Uriah Heep'],['clerk'],[],[],['Q2603291']
/m/0dwh95,['Don Tommasino'],[],[],[],['Q1137117']
/m/0dwtyh,['Isamu Alva Dyson'],['mech pilot'],[],[],['Q63525787']
/m/0dx4rw,['Don Altobello'],"['mobster', 'consigliere', 'crime boss', 'Caporegime']",[],[],['Q1132754']
/m/0dxp9g,['James P. Sullivan'],['student'],['Monsters Incorporated'],[],['Q3160045']
/m/0dxyyn,['Jack Woltz'],"['producer', 'director']",[],[],['Q589050']
/m/0dy9j5,['Pam Bouvier'],"['aircraft pilot', 'informant', 'freelancer']",[],[],['Q3296877']
/m/0dyb0m,[],[],[],[],['Q48889845']
/m/0dz8q,['Gandalf'],"['swordfighter', 'magician']","['Fellowship of the Ring', 'Istari', 'White Council']",[],['Q177499']
/m/0f1036,['Buffaloman'],[],[],[],['Q4887890']
/m/0f13t,['Spock'],"['executive officer', 'diplomat', 'time traveller', 'science officer', 'ambassador']",['Starfleet'],[],['Q16341']
/m/0f1bg,['Luke Skywalker'],"['Jedi', 'starship pilot', 'rebel', 'mechanic']","['Jedi', 'Jedi Council', 'Rebel Alliance', 'New Jedi Order', 'Rogue Squadron']",['Ben Skywalker'],['Q51746']
/m/0f1xt3,['Neptuneman'],[],[],[],['Q11325550']
/m/0f24rj,['Brocken Jr.'],[],[],[],['Q958701']
/m/0f2nw4,['Thénardiers'],[],[],[],['Q2290737']
/m/0f2tkk,['Mr. White'],[],[],['Madeleine Swann'],['Q2533047']
/m/0f2tth,['Appa Ali Apsa'],[],['Guardians of the Universe'],[],['Q1749263']
/m/0f2wbn,['Steven Obanno'],[],"[""Lord's Resistance Army""]",[],['Q1959803']
/m/0f2y0,['Anakin Skywalker'],['Jedi'],['Jedi'],"['Luke Skywalker', 'Princess Leia']",['Q51752']
/m/0f4gb,['Harry Palmer'],"['spy', 'private investigator', 'writer']",[],[],['Q1749168']
/m/0f4lq_,['Mr. Darcy'],['land owner'],[],[],['Q2207092']
/m/0f5yz9,['Flounder'],[],[],[],['Q2541567']
/m/0f71zl,['Patsy'],[],[],[],['Q7148217']
/m/0f7fy6,['Steve Stifler'],[],[],[],['Q3180522']
/m/0f8l6j,['Miranda Priestly'],"['editor-in-chief', 'fashion editor']",[],[],['Q2720206']
/m/0f90t,['Nancy Drew'],['detective'],[],[],['Q1076932']
/m/0f9khr,['Adam Susan'],"['mass murderer', 'politician']",['Norsefire'],[],['Q2824013']
/m/0f_rb_,['Tiny Tim'],[],[],[],['Q3991649']
/m/0f_yfn,['Ian Malcolm'],['chaotician'],[],[],['Q14916129']
/m/0fbdkc,[],['murderer'],[],[],['Q3659941']
/m/0fbh8z,['Tia Dalma'],"['fortune teller', 'magician', 'priestess', 'sailor', 'mystic']",[],[],"['Q5741587', 'Q2278783']"
/m/0fc07y,['Geronimo'],[],[],[],['Q5552420']
/m/0fc1xt,['Joshamee Gibbs'],"['crew member', 'helmsman', 'pirate', 'chief mate', 'sailor', 'ship captain', 'military officer']",['Royal Navy'],[],['Q601747']
/m/0fcnxz,['Sao Feng'],"['sailor', 'crew member', 'ship captain', 'pirate']",[],[],['Q2732063']
/m/0fdl4j,['Tomar-Re'],"['superhero', 'scientist', 'military officer']","['Black Lantern Corps', 'Green Lantern Corps']",['Tomar-Tu'],['Q1649098']
/m/0fg8cw,['Nova'],"['herald', 'superhero', 'translator']",[],[],['Q19398']
/m/0fghyr,['Scar'],['ruler'],[],[],['Q1977325']
/m/0fh9mc,['Johnny Ola'],[],[],[],['Q3809738']
/m/0fhf2p,[],[],[],[],['Q25430060']
/m/0fhz48,['Flik'],[],[],[],['Q3746611']
/m/0fj0s_,['Raoh'],"['martial artist', 'mass murderer']",[],[],['Q1133815']
/m/0fjbbv,['Kay Howard'],['police detective'],[],[],['Q16386146']
/m/0fjgld,['Boodikka'],"['mercenary', 'superhero', 'military officer', 'warrior']",['Green Lantern Corps'],[],['Q385075']
/m/0fjms,['Jabba the Hutt'],"['drug trafficker', 'crime boss']",[],[],['Q51794']
/m/0fjn8,['Han Solo'],"['gambler', 'space pirate', 'smuggler', 'impersonator', 'mechanic', 'deserter', 'military personnel', 'starship pilot', 'rebel', 'military officer']","['Rebel Alliance', 'Crimson Dawn']","['Jaina Solo', 'Anakin Solo', 'Kylo Ren', 'Jacen Solo']",['Q51802']
/m/0fjqrr,['Victoria the White Cat'],[],[],[],['Q769447']
/m/0fkfk,['Chewbacca'],"['mechanic', 'first officer']","['Rebel Alliance', 'Crimson Dawn', 'Resistance']",['Lumpawaroo'],['Q51803']
/m/0fkm7,['Obi-Wan Kenobi'],['Jedi'],['Jedi'],[],['Q51740']
/m/0fl8ng,['Beast'],[],[],['Ben'],['Q2559802']
/m/0fl9gg,['Thor'],[],['Avengers'],['Torunn'],['Q717588']
/m/0flf_b,['Ranger Smith'],['park ranger'],[],[],['Q1752315']
/m/0flwpt,['Max Headroom'],['television presenter'],[],[],['Q16203925']
/m/0fm32y,['Prince Thun'],[],[],[],['Q7244258']
/m/0fn7mf,['Pierre Bezukhov'],[],[],[],['Q2568844']
/m/0fnv21,['Agent K'],"['postal worker', 'intelligence agent']",[],[],['Q2071077']
/m/0fnv5w,['Agent J'],"['police detective', 'intelligence agent']",[],[],['Q3390587']
/m/0fp7qk4,['Charity Burbage'],"['professor', 'school teacher']",[],[],['Q3626577']
/m/0fp_855,['Luc Deveraux'],['soldier'],['United States Army'],[],['Q6695752']
/m/0fq1d0m,['Standartenführer (Oberst) Herzog'],[],[],[],['Q7598438']
/m/0fq6g3j,['Alonso'],[],[],[],['Q3337857']
/m/0fq6x9,['Valenka'],[],[],[],['Q4007643']
/m/0fq9hbr,['Thomas Leroy'],[],[],[],['Q125862853']
/m/0frcxc,['Creeper'],[],[],[],['Q3696918']
/m/0frjrh,['Bob Lee Swagger'],"['vigilante', 'United States Marine Corps Scout Sniper', 'soldier']",[],[],['Q4933147']
/m/0fslvw,['Robert Hawkins'],['mole'],[],[],['Q9069803']
/m/0fvbly3,['Daniel LaRusso'],"['business executive', 'salesperson', 'karateka']",[],[],['Q55315887']
/m/0fvpks,['Alan Grant'],['paleontologist'],[],[],['Q2543708']
/m/0fxt_,['Smaug'],[],[],[],['Q46302']
/m/0fxvg,['Beorn'],[],[],['Grimbeorn'],['Q1750830']
/m/0fy4y,['Thorin Oakenshield'],['swordfighter'],['Thorin and Company'],[],['Q46285']
/m/0fy625,['Varla Jean Merman'],"['stage actor', 'actor']",[],[],['Q7915977']
/m/0fyspj,['Mrs Bennet'],[],[],"['Lydia Bennet', 'Elizabeth Bennet', 'Mary Bennet', 'Catherine Bennet', 'Jane Bennet']",['Q19817013']
/m/0fyt1x,['Elinor Dashwood'],[],[],[],['Q385299']
/m/0fzpk2,['Kamen Rider Kabuto'],[],[],[],['Q747753']
/m/0fzqly,['Kamen Rider Gatack'],[],[],[],['Q17749908']
/m/0g0nxh,['Phyllis Dietrichson'],[],[],[],['Q7188548']
/m/0g0pzc,['Virgil Tibbs'],"['police detective', 'police officer']",[],[],['Q2110866']
/m/0g107_,['Beaky Buzzard'],[],[],[],['Q2892806']
/m/0g1f8q,['Mangiafuoco'],['theatrical director'],[],[],['Q3844557']
/m/0g1sky,['Hildegarde Withers'],"['school teacher', 'private investigator']",[],[],['Q3077128']
/m/0g1wjz,['Kakashi Hatake'],['fictional ninja'],[],[],['Q1767']
/m/0g1y2y,['Jessica Priest'],"['mercenary', 'assassin']",[],[],['Q6187411']
/m/0g2byj,['Sallah'],[],[],[],['Q304552']
/m/0g2hrc,['Helen Lawson'],[],[],[],['Q5702644']
/m/0g2ks5,['Erik'],"['composer', 'impresario', 'stage magician', 'ventriloquist', 'general contractor']",[],[],['Q1750813']
/m/0g3391,['Alexander Mahone'],"['vigilante', 'criminal', 'murderer', 'FBI agent']",[],[],['Q621798']
/m/0g3dc,['Sauron'],"['necromancer', 'fictional tyrant']",[],[],['Q2281']
/m/0g3fs,['Saruman'],['fictional tyrant'],['White Council'],[],['Q216489']
/m/0g3ycf,['Coldblood'],[],[],[],['Q4135919']
/m/0g41p8,['Bonecrusher'],[],[],[],['Q2573448']
/m/0g4n5z8,['Mari Illustrious Makinami'],[],[],[],['Q5997230']
/m/0g4nwhw,[],[],[],[],['Q10363404']
/m/0g4nwj1,[],['police officer'],[],[],['Q16490335']
/m/0g4z1x5,['The Mistress of the Copper Mountain'],['genius loci'],[],[],['Q18405416']
/m/0g58191,['Kevin McCallister'],['schoolchild'],[],[],['Q55653512']
/m/0g5lfbd,['Monty Montgomery'],['herpetologist'],[],[],['Q1088893']
/m/0g5tv05,['Martha Connors'],[],[],['Billy Connors'],['Q39052969']
/m/0g5tv08,['Billy Connors'],[],[],[],['Q39069914']
