,freebase_actor_id,Actor,score
673,/m/01v90t,Robert Morley,54
674,/m/016dgz,Anthony Perkins,54
675,/m/02sh8y,Robert Loggia,54
676,/m/04yn0y,Joe Mantell,54
677,/m/029ql,Doris Day,54
678,/m/02gdtw,Billie Burke,54
679,/m/05c0t6,Edward Arnold,54
680,/m/01tl50z,Shirley Jones,53
681,/m/02js_6,Rip Torn,53
682,/m/0jlv5,Zhang Ziyi,53
683,/m/01wbg84,Steve Buscemi,53
684,/m/02w3kb,David Tomlinson,53
685,/m/04yywz,Burt Young,53
686,/m/02xgyk,Leon Ames,53
687,/m/01515w,Edward Norton,53
688,/m/025j1t,Tom Sizemore,53
689,/m/025vrx_,Pierre Watkin,53
690,/m/03hlr95,Aubrey Mather,53
691,/m/0131kb,Donald Pleasence,53
692,/m/072cg1,Frank Faylen,53
693,/m/079py9,Barbara O'Neil,53
694,/m/06rr8b,Joe E. Brown,53
695,/m/03dpqd,Miriam Margolyes,53
696,/m/096_sn,Patrick Magee,53
697,/m/02l3_5,Cloris Leachman,53
698,/m/04fwk,Klaus Maria Brandauer,53
699,/m/01vtj38,Cher,53
700,/m/01386m,Lew Ayres,53
701,/m/01d5vk,Dick Powell,53
702,/m/03gl8g,John Savage,52
703,/m/03n5kv,Jürgen Prochnow,52
704,/m/05xf5b,Danny Nucci,52
705,/m/0bq1z,Grace Kelly,52
706,/m/0f3l3j,Basil Sydney,52
707,/m/0561jd,John Ireland,52
708,/m/0fjmbk,Andrew Garfield,52
709,/m/0462b0,Henry Thomas,52
710,/m/01v3bn,Robert Taylor,52
711,/m/027v4d1,Charles Dingle,52
712,/m/07z_1p,Hugh Marlowe,52
713,/m/07mthz,Thomas Kretschmann,52
714,/m/03wbdx4,Ruth Donnelly,52
715,/m/06kq1h,Jerome Cowan,52
716,/m/0h10vt,Eddie Redmayne,52
717,/m/0b3y_4,Nigel Davenport,52
718,/m/02h71m,Marjorie Main,52
719,/m/02hs3p,Jeanette MacDonald,52
720,/m/0c1nd2,Guy Kibbee,52
721,/m/01438g,Richard Gere,52
722,/m/0184cd,Miriam Hopkins,52
723,/m/05bnp0,James Franco,52
724,/m/0202p_,Peter Lawford,51
725,/m/069nzr,Kyle Chandler,51
726,/m/011xjd,"Lon Chaney, Jr.",51
727,/m/024vz4,Rachel Kempson,51
728,/m/0gz520,Larry Gates,51
729,/m/05wk2m,Melinda Dillon,51
730,/m/02n7jc,Louis Jourdan,51
731,/m/031mly,Bill Graham,51
732,/m/0154d7,Mark Hamill,51
733,/m/04yytd,Jack Gilford,51
734,/m/01m42d0,Telly Savalas,51
735,/m/011_r9,Lewis Stone,51
736,/m/0z05l,Graham Greene,51
737,/m/06zg2d,Julian Sands,50
738,/m/06lht1,Richard Jenkins,50
739,/m/03jqw5,Adam Goldberg,50
740,/m/07h_0h,Richard LeParmentier,50
741,/m/020csj,Arthur Treacher,50
742,/m/0994cv,Richard Haydn,50
743,/m/084v_q,Sig Ruman,50
744,/m/062438,Ted de Corsia,50
745,/m/0g5t6xr,James Keane,50
746,/m/0b_srnz,Sean Talo,50
747,/m/039x1k,Maureen Stapleton,50
748,/m/016ks_,James Woods,50
749,/m/02_01w,Glenn Ford,50
750,/m/02rzk21,Leonid Kinskey,50
751,/m/034zc0,J. T. Walsh,50
752,/m/0g2lq,Ron Howard,50
753,/m/033hqf,George Raft,50
754,/m/0338g8,Craig T. Nelson,50
755,/m/055jj1,Ellen Corby,50
756,/m/030xr_,Colm Feore,50
757,/m/0f3kzq,Niall MacGinnis,50
758,/m/04y9dk,John Wood,50
759,/m/04cylk,Gary Merrill,50
760,/m/0ksfhh,William Bakewell,50
761,/m/05swqf,Marisa Berenson,50
762,/m/088fdd,Regis Toomey,49
763,/m/0406cwn,Ruth White,49
764,/m/022qw7,Patrick McGoohan,49
765,/m/014v6f,"Cuba Gooding, Jr.",49
766,/m/02845jm,Harry Bellaver,49
767,/m/05w1vf,Stephen Tobolowsky,49
768,/m/09k292,S.Z. Sakall,49
769,/m/02x4b3p,Minor Watson,49
770,/m/04wwpd,Erland Josephson,49
771,/m/05lbhb,Fernando Rey,49
772,/m/035kl6,Tom Skerritt,49
773,/m/02l0mw,Betty Field,49
774,/m/03c35wj,Grant Mitchell,49
775,/m/01cpqk,Mia Farrow,49
776,/m/0k269,Ewan McGregor,49
777,/m/01r0hp,Erich von Stroheim,49
778,/m/018fmr,Lana Turner,49
779,/m/0c12h,John Huston,49
780,/m/070db0,Jacki Weaver,49
781,/m/0jmj,Alan Alda,48
782,/m/028d4v,Catherine O'Hara,48
783,/m/01w8jm,Nigel Havers,48
784,/m/07l_b4,Caroline Goodall,48
785,/m/01ckhj,Sam Neill,48
786,/m/0f4vbz,Angelina Jolie,48
787,/m/0532v5,Edie Adams,48
788,/m/01q6bg,Rod Taylor,48
789,/m/056891,Frances de la Tour,48
790,/m/04_b5q,Charles Grapewin,48
791,/m/0bk5_g,Ludger Pistor,48
792,/m/04yg_j0,Halliwell Hobbes,48
793,/m/04yykq,John Marley,48
794,/m/02mv9b,Paul Frees,48
795,/m/02l99f,Nigel Bruce,48
796,/m/015010,Jacqueline Bisset,48
797,/m/05hj0n,Kathleen Quinlan,48
798,/m/0mz73,Hilary Swank,48
799,/m/06hjd98,Walter Sande,48
800,/m/0gx_p,Michelle Pfeiffer,48
801,/m/064psyy,Dileep Rao,48
802,/m/0h0yt,Stephen Fry,48
803,/m/03y_46,Mark Williams,48
804,/m/018417,Helen Hayes,47
805,/m/0cr3z8,Anthony James,47
806,/m/04jx1g,Mischa Auer,47
807,/m/02lxj_,Gloria Stuart,47
808,/m/02mtsw,Deanna Durbin,47
809,/m/02mjwy,Carl Switzer,47
810,/m/049t4g,Ian Bannen,47
811,/m/02xwgr,Elliott Gould,47
812,/m/04bdlg,Mako,47
813,/m/01pl9g,Rita Hayworth,47
814,/m/04m2dp,Mark Rolston,47
815,/m/01fh9,Billy Bob Thornton,47
816,/m/034b7r,Embeth Davidtz,47
817,/m/014dy_,Jean-Louis Trintignant,47
818,/m/01xcfy,Naomi Watts,47
819,/m/02__7n,Christine Baranski,47
820,/m/028lc8,Ben Johnson,47
821,/m/0hyxh,Leo McKern,47
822,/m/06djgd,Mike Mazurki,47
823,/m/011_nf,Warner Baxter,47
824,/m/03dbww,Sterling Holloway,47
825,/m/0ck54c,James Cosmo,47
826,/m/02thfq,Jane Wyatt,47
827,/m/085q5,Wallace Shawn,47
828,/m/073w14,Elias Koteas,46
829,/m/03m6_z,Ryan Gosling,46
830,/m/07crf5,Jack Carson,46
831,/m/02v7y3,G. D. Spradlin,46
832,/m/05rms6,"Noah Beery, Jr.",46
833,/m/02xgtz,Lukas Haas,46
834,/m/01m5lf,William Frawley,46
835,/m/04tmlx,Albert Dekker,46
836,/m/0f7glr,Peter Bull,46
837,/m/0f942t,Christian Clemenson,46
838,/m/0d_n28,Nicholas Farrell,46
839,/m/0k014,Ricardo Montalbán,46
840,/m/0c35b1,Anthony Mackie,46
841,/m/02n6fn,Peggy Ashcroft,46
842,/m/029135,Victor Mature,46
843,/m/01w32s8,James Dean,46
844,/m/0bbv510,Martin Benson,46
845,/m/06x58,Salma Hayek,46
846,/m/03xz7p,Martita Hunt,46
847,/m/03h_9lg,Hugh Jackman,46
848,/m/0gmqf6,Herbert Mundin,46
849,/m/063gtr,Suzy Amis,46
850,/m/03y9941,Armie Hammer,46
851,/m/021b_,Carol Kane,46
852,/m/01b11y,Anna Magnani,46
853,/m/03v8pt,Craig Parker,46
854,/m/03d1_n,June Lockhart,46
855,/m/026tgj8,Norma Varden,46
856,/m/026rm_y,Christoph Waltz,46
857,/m/017n41,Bessie Love,45
858,/m/018009,Eric Bana,45
859,/m/03bptr,George Chakiris,45
860,/m/02h52z0,Nicholas Cascone,45
861,/m/04vq3h,Paul Guilfoyle,45
862,/m/016kft,Sam Waterston,45
863,/m/0c_gcr,Eddie Marsan,45
864,/m/07jktx,Arthur Shields,45
865,/m/03wfnsp,Jean Dujardin,45
866,/m/076yx5,Barry Sullivan,45
867,/m/06y9_x,Pat O'Brien,45
868,/m/03nq08,Bernard Fox,45
869,/m/0gcct3y,Soo Yong,45
870,/m/03r30p,Max Wright,45
871,/m/027dkny,"Eddie Foy, Jr.",45
872,/m/090051,Henry O'Neill,45
873,/m/01hmb_,Vincent D'Onofrio,45
874,/m/063h4t,Diane Baker,45
875,/m/03ctbl,Ann Rutherford,45
876,/m/07s8r0,Kathy Baker,45
877,/m/01b9z4,Joe Pantoliano,45
878,/m/026hdrc,Madeleine LeBeau,45
879,/m/03j01gs,Gwen Verdon,45
880,/m/01_p6t,Toni Collette,45
881,/m/073yhm,George Coulouris,45
882,/m/03xkps,Beau Bridges,45
883,/m/01y64_,Lena Olin,45
884,/m/09gjvk0,Joseph O'Conor,45
885,/m/05nzw6,Bruce McGill,45
886,/m/015g_7,Ryan O'Neal,45
887,/m/04r7p,Liv Ullmann,45
888,/m/04bdw5,Frederic Forrest,45
889,/m/012jbv,Alexander Knox,45
890,/m/01qscs,Benicio del Toro,45
891,/m/06b4wb,Russi Taylor,45
892,/m/03y66q,Virginia Mayo,44
893,/m/061d58,Olivia Colman,44
894,/m/088v88,John Litel,44
895,/m/0f_8vw,Don Taylor,44
896,/m/052kb2,Wilfrid Hyde-White,44
897,/m/01lxl6,Jackie Earle Haley,44
898,/m/0ks3qz,Montagu Love,44
899,/m/0cyjk,Leonard Rossiter,44
900,/m/04qz9w,Lee Patrick,44
901,/m/01ty7ll,Betty Grable,44
902,/m/0187zc,Ray Bolger,44
903,/m/02gzr6,Butterfly McQueen,44
904,/m/016xh5,Hugh Grant,44
905,/m/02qsy5t,Ian Wolfe,44
906,/m/06m6p7,Sam Elliott,44
907,/m/02fb1n,Robert Wagner,44
908,/m/09cfjz,Patric Knowles,44
909,/m/08qxx9,Michael Fassbender,44
910,/m/022q4j,Cesar Romero,44
911,/m/08679c,Sam Bottoms,44
912,/m/0266dgn,Dan Dailey,44
913,/m/07z7g5,Heather Angel,44
914,/m/06_qlq,Woody Strode,44
915,/m/06dkcv,Jonathan Hyde,44
916,/m/08n2fv,Walter Catlett,44
917,/m/0gy6z9,Mark Wahlberg,44
918,/m/027xs64,Tullio Carminati,44
919,/m/06kprx,Joseph Calleia,44
920,/m/03mvhh,Ian Mune,44
921,/m/06mp0p,Edwin Maxwell,44
922,/m/05f0d6,Dub Taylor,44
923,/m/01xsbh,Edward Fox,44
924,/m/07csf4,Maury Chaykin,43
925,/m/03npz_r,Herbert Heyes,43
926,/m/03tdlh,Lindsay Crouse,43
927,/m/04076w,Alec McCowen,43
928,/m/02rf50d,Allan Edwall,43
929,/m/02qvmw4,Jack Kehoe,43
930,/m/06bzwt,David Morse,43
931,/m/02t__l,Joel Grey,43
932,/m/0686zv,Dominic West,43
933,/m/03fpwp,Harry Carey,43
934,/m/0m31m,Joseph Fiennes,43
935,/m/0n6f8,Reese Witherspoon,43
936,/m/082_k0,Harriet Andersson,43
937,/m/0p_pd,Bill Murray,43
938,/m/0bz_vms,Kathryn Givney,43
939,/m/0c4f4,Helen Hunt,43
940,/m/0hs7p,Flora Robson,43
941,/m/05pxprq,William Wellman Jr.,43
942,/m/09tz81,Paul Ford,43
943,/m/05bdnpb,Samuel S. Hinds,43
944,/m/05c1cm,Dan Duryea,43
945,/m/05f7z7,Billy Gilbert,43
946,/m/01k3_r,John Williams,43
947,/m/05kyb8,Elle Fanning,43
948,/m/02h48,Danny Kaye,43
949,/m/0327tt,Robert Newton,43
950,/m/032_jg,Casey Affleck,43
951,/m/053ykf,Nancy Olson,43
952,/m/0fbx6,Juliette Binoche,43
953,/m/0572xz2,William Redfield,43
954,/m/02vntj,Anne Hathaway,43
955,/m/057_ft,Whit Bissell,43
956,/m/056jp0,Joan Leslie,43
957,/m/01kp66,Holly Hunter,43
958,/m/0cbkc,Catherine Deneuve,43
959,/m/04qhwv,Ruth Hussey,42
960,/m/0bhmrm,Harriet Walter,42
961,/m/026ptxf,Jonathan Phillips,42
962,/m/0fby2t,Jonah Hill,42
963,/m/026ptkr,Jason Barry,42
964,/m/0h30df,Reta Shaw,42
965,/m/09k5xf,Ewan Stewart,42
966,/m/02mtxm,Joel McCrea,42
967,/m/03_gd,James Cameron,42
968,/m/07krqy,Charles Fleischer,42
969,/m/084rfyp,James Ward Byrkit,42
970,/m/012dtf,Franchot Tone,42
971,/m/02tgvh,Carolyn Jones,42
972,/m/02h52ym,Lewis Abernathy,42
973,/m/013cr,Albert Brooks,42
974,/m/0jdhp,Tim Blake Nelson,42
975,/m/01g257,Marisa Tomei,42
976,/m/02tkzn,Ed Asner,42
977,/m/04nw9,Lucille Ball,42
978,/m/03jj93,David Thewlis,42
979,/m/0272rjf,Ernest Cossart,42
980,/m/025k8f,Nick Adams,42
981,/m/0gn30,Sylvester Stallone,42
982,/m/01dvms,Patricia Neal,42
983,/m/01hkck,Janet Leigh,42
984,/m/01c65z,Malcolm McDowell,42
985,/m/011zd3,Lucy Liu,42
986,/m/035rpd,Eric Braeden,42
987,/m/08hk3x,Marshall Bell,42
988,/m/026tv55,Calum Gittins,42
989,/m/02rr7_,Walter Abel,41
990,/m/06y7dm,Robert Barrat,41
991,/m/025vvw5,Carleton Young,41
992,/m/01fd57,Samantha Eggar,41
993,/m/05356m,Siobhan Fallon,41
994,/m/015nd2,Celia Johnson,41
995,/m/0fbq6g,Peter Masterson,41
996,/m/0112yl,Toshiro Mifune,41
997,/m/02ptkhj,Tom Everett,41
998,/m/04zcnc,Dana Elcar,41
999,/m/049tcm,Warren Oates,41
1000,/m/02ply6j,Dev Patel,41
1001,/m/040sjh,Nino Castelnuovo,41
1002,/m/0gt3p,Raymond Burr,41
1003,/m/06my3t,Bruce Bennett,41
1004,/m/02xnv7,Frank Thring,41
1005,/m/03cbhtx,Doris Lloyd,41
1006,/m/05cj4r,Eileen Atkins,41
1007,/m/0bnpds5,Tim McMullan,41
1008,/m/03d2k31,Morgan Paull,41
1009,/m/01mgdm3,Cliff Edwards,41
1010,/m/0785v8,John Hawkes,41
1011,/m/0j976,Yves Montand,41
1012,/m/02rbgt,Lee Strasberg,41
1013,/m/019wx1,Alice Brady,41
1014,/m/04qz2d,Mildred Dunnock,41
1015,/m/015gx1,Ron Moody,41
1016,/m/05ntch,José Greco,40
1017,/m/02784z,Herbert Lom,40
1018,/m/01x4sb,Elizabeth McGovern,40
1019,/m/04fzk,Kirsten Dunst,40
1020,/m/02clgg,Wayne Knight,40
1021,/m/04fhn_,James Rebhorn,40
1022,/m/03mg35,Frank Langella,40
1023,/m/06xkzs,Michael Ansara,40
1024,/m/04xbs6,Leo Genn,40
1025,/m/04zy3yw,Jill Baker,40
1026,/m/04bdxl,Catherine Keener,40
1027,/m/027l0b,Gene Wilder,40
1028,/m/01k6nm,Amrish Puri,40
1029,/m/0k4skn,Ric Young,40
1030,/m/05vfcj,John Payne,40
1031,/m/0143wl,Timothy Dalton,40
1032,/m/09ww3w,Marcel Bozzuffi,40
1033,/m/0glkhz,Paul Norell,40
1034,/m/027zb5y,Jacques Bergerac,40
1035,/m/0271cm0,Jay O. Sanders,40
1036,/m/05p606,Ed Lauter,40
1037,/m/07tvwy,Cameron Mitchell,40
1038,/m/07vc_9,Danny Huston,40
1039,/m/04d3d1,Ona Munson,40
1040,/m/02d4ct,Patricia Clarkson,40
1041,/m/08sqrs,Dennis Christopher,40
1042,/m/01ntnf,Oscar Levant,40
1043,/m/02q94m6,Alexandra Astin,40
1044,/m/0755wz,Tom Hollander,40
1045,/m/027r4wh,Tom Rosqui,40
1046,/m/016z51,Richard Crenna,40
1047,/m/025t9b,Jason Isaacs,40
1048,/m/04zpq3,Michael Bates,40
1049,/m/027_mjr,Charles Kay,40
1050,/m/08pr22,Rhys Williams,40
1051,/m/01cqh7,Maureen O'Sullivan,40
1052,/m/05zvln4,James Brown,40
1053,/m/0ksp0x,Eduardo Ciannelli,39
1054,/m/053ynr,Lloyd Gough,39
1055,/m/0fj1_w,Patrick Godfrey,39
1056,/m/0279jwk,Adrian Scarborough,39
1057,/m/0tc7,Arnold Schwarzenegger,39
1058,/m/07plrp,Richard Ridings,39
1059,/m/0blbxk,Taraji P. Henson,39
1060,/m/054v3p,CCH Pounder,39
1061,/m/04yn6c,Jack Kruschen,39
1062,/m/04y44g,Corin Redgrave,39
1063,/m/0566fw,Beah Richards,39
1064,/m/04y2g4,Allen Jenkins,39
1065,/m/04nzy1,Mykelti Williamson,39
1066,/m/07hynv,Esmond Knight,39
1067,/m/0623tl,Everett Sloane,39
1068,/m/079qnv,Aline MacMahon,39
1069,/m/01h4rj,Robert Stack,39
1070,/m/03bng3,Stubby Kaye,39
1071,/m/07sjll,Frank Whaley,39
1072,/m/09lqp,Eileen Heckart,39
1073,/m/03wbg3r,Julian Wadham,39
1074,/m/0g6zr3,Moroni Olsen,39
1075,/m/0kryjl,Haya Harareet,39
1076,/m/03qd_,Harry Shearer,39
1077,/m/04yc8b,Tantoo Cardinal,39
1078,/m/0234pg,Carl Weathers,39
1079,/m/02jq_k,Karen Allen,39
1080,/m/0fh1qn,Torin Thatcher,39
1081,/m/05hh3y,Denis Lawson,39
1082,/m/0b_kb3,Peter Donat,39
1083,/m/012c6x,Jackie Cooper,39
1084,/m/04wn6l,Veronica Cartwright,39
1085,/m/0g1zb1,John Shrapnel,39
1086,/m/030_p1,Victor Buono,39
1087,/m/0453sf,Amy Wright,39
1088,/m/03k8_c,Marton Csokas,39
1089,/m/06pvhb,Howard Da Silva,39
1090,/m/02bgq1,Jack Wild,39
1091,/m/01wgcvn,Queen Latifah,39
1092,/m/02_ntx,Michael Rooker,39
1093,/m/01337_,James Coburn,39
1094,/m/09dkrz,Vernon Dobtcheff,39
1095,/m/015cbq,Bob Hope,39
1096,/m/0ksyy4,Geoffrey Blake,39
1097,/m/0227tr,Brendan Fraser,38
1098,/m/0cz6mz,Bob Peterson,38
1099,/m/02zyq6,Brian Keith,38
1100,/m/016p65,Vincent Schiavelli,38
1101,/m/0fgg4,Jennifer Connelly,38
1102,/m/01qp7v,Patti LuPone,38
1103,/m/0cbcq,Richard Barthelmess,38
1104,/m/08x3rq,George Harris,38
1105,/m/03_48k,Fred Ward,38
1106,/m/06fx38,Wallace Ford,38
1107,/m/01ly8w,Buddy Hackett,38
1108,/m/02bj6k,Stanley Tucci,38
1109,/m/05x7x0,Cammie King,38
1110,/m/04ljbz,Don Henderson,38
1111,/m/02c7y8,Linda Darnell,38
1112,/m/03yk8z,Jennifer Ehle,38
1113,/m/057hz,Mary Tyler Moore,38
1114,/m/05s37v,Earl Holliman,38
1115,/m/015c2f,Cynthia Nixon,38
1116,/m/0193cw,Jeanne Crain,38
1117,/m/0148x0,Anouk Aimée,38
1118,/m/0d4k70,Sally Hawkins,38
1119,/m/027l_9m,Matt Ross,38
1120,/m/04wx2v,Melissa Leo,38
1121,/m/08_rjc,Željko Ivanek,38
1122,/m/02jt1k,Angela Bassett,38
1123,/m/0421sfd,Erin O'Brien-Moore,38
1124,/m/0bksh,Cameron Diaz,38
1125,/m/02z8yh,Matthew Moore,38
1126,/m/02r34n,Peter Coyote,38
1127,/m/079qlq,Lucile Watson,38
1128,/m/0509bl,Julia Ormond,38
1129,/m/05zvn0r,Sam Spruell,38
1130,/m/016kdv,Tom Hulce,38
1131,/m/0272ybv,Danny Mann,38
1132,/m/04xsr4,Spencer Treat Clark,38
1133,/m/039p3p,Miyoshi Umeki,38
1134,/m/021lzcz,Barry Del Sherman,38
1135,/m/030jrr,Richard Jaeckel,38
1136,/m/03m8h1,Shane Rimmer,38
1137,/m/02mjf2,Matthew McConaughey,37
1138,/m/013qvn,Dean Martin,37
1139,/m/06ltr,Robbie Coltrane,37
1140,/m/035nlb,Sharon Gless,37
1141,/m/02qdrqd,Elizabeth Wilson,37
1142,/m/0m9v7,Chow Yun-Fat,37
1143,/m/0bvcg_n,Richard Gaines,37
1144,/m/02692v7,Terence Longdon,37
1145,/m/0dd1k8,Lucinda Jenney,37
1146,/m/01jqthq,Nelson Eddy,37
1147,/m/0bxjgb,Betsy Blair,37
1148,/m/013q78,Cantinflas,37
1149,/m/0bmd9j4,Basil Hoffman,37
1150,/m/01r7t9,Danny Aiello,37
1151,/m/0lfbm,Jessica Tandy,37
1152,/m/05xd_v,Michael Murphy,37
1153,/m/047l551,Claude Heater,37
1154,/m/05fmqq,Regina King,37
1155,/m/07s8hms,Michael Stuhlbarg,37
1156,/m/074qmy,Anne Francis,37
1157,/m/05p5nc,Frances Conroy,37
1158,/m/020vs2,Brad Davis,37
1159,/m/07mw50,Robert Warwick,37
1160,/m/01kkx2,Carroll O'Connor,37
1161,/m/057176,Jesse Eisenberg,37
1162,/m/089pcj,Sven-Ole Thorsen,37
1163,/m/0h66tr,Willis Bouchey,37
1164,/m/0lx2l,Jim Carrey,37
1165,/m/033h24,Nat Pendleton,37
1166,/m/045c66,Aidan Quinn,37
1167,/m/015vql,Michael Hordern,37
1168,/m/0cr4l6,George Relph,37
1169,/m/027f7dj,Octavia Spencer,37
1170,/m/01k76k,Jim Backus,37
1171,/m/02tl9,Eve Arden,37
1172,/m/031f1q,Luis Guzmán,37
1173,/m/0277mc,Mikhail Baryshnikov,37
1174,/m/03cg477,Frank Latimore,37
1175,/m/0356dp,Julian Glover,37
1176,/m/0crg9,Noël Coward,36
1177,/m/06zmnl,Rosemary DeCamp,36
1178,/m/04jy08,Roland Young,36
1179,/m/026_bsy,Graham Beckel,36
1180,/m/030h95,Amy Irving,36
1181,/m/05r10m,Philip Ahn,36
1182,/m/07vljr,Allen Garfield,36
1183,/m/07vjgff,Ruth Nelson,36
1184,/m/0fxwxz,Barbara Bryne,36
1185,/m/05_n1r,Jack MacGowran,36
1186,/m/033wfz,Richard Conte,36
1187,/m/0589rx6,Herman Bing,36
1188,/m/03d1ywm,Mickey Shaughnessy,36
1189,/m/07xnbw,Barbara Bates,36
1190,/m/02m2wp,Paul Henreid,36
1191,/m/057_hl,Lionel Jeffries,36
1192,/m/01r9c_,Steven Berkoff,36
1193,/m/0c9jt9,Gunnar Björnstrand,36
1194,/m/06t0c5,Hardy Krüger,36
1195,/m/04n2jhx,Asa Butterfield,36
1196,/m/04n32,Louis Armstrong,36
1197,/m/04vk12,John Gavin,36
1198,/m/012c79,Richard Dix,36
1199,/m/04xqk0,Vanessa Brown,36
1200,/m/0gm7lw,Michael Ensign,36
1201,/m/03zftk,Jack Moran,36
1202,/m/04ckm8,Roy Dotrice,36
1203,/m/04ynfp,Frank Finlay,36
1204,/m/0f13b,Leonard Nimoy,36
1205,/m/02q02m4,Isabel Jeans,36
1206,/m/01fkv0,Terence Stamp,36
1207,/m/013ykx,Eva Gabor,36
1208,/m/04qz72,Frieda Inescort,36
1209,/m/070d23,Preston Foster,36
1210,/m/0cqk48,Michael O'Neill,36
1211,/m/0219q,Cary Elwes,36
1212,/m/0pkw7,Ethel Merman,36
1213,/m/0bpj3h,Glenn Morshower,36
1214,/m/03ql8dn,Shelagh Fraser,36
1215,/m/01pk8v,Kate Beckinsale,36
1216,/m/039rxv,Diane Cilento,36
1217,/m/02t_vx,David Paymer,36
1218,/m/0f5v1h,J. M. Kerrigan,36
1219,/m/01jw1,Bill Macy,36
1220,/m/083y71,John Ridgely,36
1221,/m/032qgs,Ronny Cox,36
1222,/m/06g4l,Ruth Gordon,36
1223,/m/04yg2n,John Hillerman,36
1224,/m/032xfz,Alice Faye,35
1225,/m/030czv,Eric Blore,35
1226,/m/0fmbb5,Eddie Anderson,35
1227,/m/01t9qj_,Red Skelton,35
1228,/m/0gbyg5x,Tsou Tijger,35
1229,/m/03whj1,Graham Crowden,35
1230,/m/03n8mx,Sidney Blackmer,35
1231,/m/088q2t,Jeff Corey,35
1232,/m/0gby217,Richard Vuu,35
1233,/m/02wwpck,Ruocheng Ying,35
1234,/m/026l37,Joe Mantegna,35
1235,/m/0700nr,Vivian Wu,35
1236,/m/06rghp,Marc McClure,35
1237,/m/07yp0f,Vera Farmiga,35
1238,/m/03r3qv,John Lone,35
1239,/m/05rg82,Edward Brophy,35
1240,/m/016wy9,Sarah Miles,35
1241,/m/05g0fh,Michael Kitchen,35
1242,/m/0f3l5m,Norman Wooland,35
1243,/m/0fg_hg,Dalip Tahil,35
1244,/m/0cjsxp,Michael Shannon,35
1245,/m/02d42t,Samantha Morton,35
1246,/m/0721tc,Clive Merrison,35
1247,/m/03l3jy,John Cho,35
1248,/m/036m4c,Pat Roach,35
1249,/m/01fdc0,Lynn Redgrave,35
1250,/m/0c7lcx,Kevin Corrigan,35
1251,/m/0415v68,Willard Robertson,35
1252,/m/039whv,Estelle Parsons,35
1253,/m/080g6w_,Barry John,35
1254,/m/07zjy5,Jerry Paris,35
1255,/m/0253dk,Chen Kaige,35
1256,/m/03374t,Athol Fugard,35
1257,/m/04wsyr,Angela Cartwright,35
1258,/m/08_pbl,Warren William,35
1259,/m/025n3p,Vin Diesel,35
1260,/m/06k02,Ryuichi Sakamoto,35
1261,/m/06k5vz,Sabu Dastagir,35
1262,/m/0cld6t,Rohini Hattangadi,35
1263,/m/08sz0k,Michael Lonsdale,35
1264,/m/03hzrb,Peggy Wood,35
1265,/m/0bq26_,Mona Washbourne,35
1266,/m/0bpy2d,Alyque Padamsee,35
1267,/m/04s17s,Jenette Goldstein,35
1268,/m/02knnd,Alan Ladd,35
1269,/m/033q_9,Glenda Farrell,35
1270,/m/07n948c,Günther Maria Halmer,35
1271,/m/0276g40,Alok Nath,35
1272,/m/065jlv,Geraldine Somerville,35
1273,/m/02q4wmp,Hobart Cavanaugh,35
1274,/m/0gtnjz,Victor Wong,35
1275,/m/03w35_,James Donald,35
1276,/m/0265z9l,Shreeram Lagoo,35
1277,/m/0k5m4_,Maggie Han,35
1278,/m/09fqtq,James Wilby,35
1279,/m/0b7b98,Neena Gupta,35
1280,/m/06x4nd,Valeria Golino,35
1281,/m/02x7vq,Dianne Wiest,35
1282,/m/06tjh6,Nicholas Hoult,35
1283,/m/0281f2s,Walter Connolly,35
1284,/m/041y5k,John Howard,35
1285,/m/0gbz4mk,Vijay Crishna,35
1286,/m/09gdcmp,Jean Heather,35
1287,/m/04b8l4,Mackenzie Crook,35
1288,/m/03d3c6l,Habib Tanvir,35
1289,/m/05grdr,Mel Ferrer,35
1290,/m/01gltf,Iman Abdulmajid,35
1291,/m/0jsnlg,Anang Desai,35
1292,/m/091f53,Chloë Moretz,35
1293,/m/0gc247f,Vinay Apte,35
1294,/m/08gfnp,Sam Worthington,35
1295,/m/02x3vpm,Jack Gwillim,35
1296,/m/0gbx96t,Fumihiko Ikeda,35
1297,/m/0gbwy38,Jade Go,35
1298,/m/0mj1l,Debi Mazar,35
1299,/m/0c93wz,Sabu,35
1300,/m/02qxx5n,Dennis Dun,35
1301,/m/01ypsj,Joan Chen,35
1302,/m/03csbls,Paul Harvey,35
1303,/m/043pqwg,Ned Glass,35
1304,/m/04ctgzg,Selena Royle,35
1305,/m/0b7zz5,Supriya Pathak,35
1306,/m/044mz_,Naveen Andrews,35
1307,/m/03sv5w,Peter Sallis,34
1308,/m/07vtjp,Henry Jones,34
1309,/m/04jcxvb,Fred Crane,34
1310,/m/03fcw4,Conrad Veidt,34
1311,/m/03cg7pn,Bert Roach,34
1312,/m/0198j2,Michael J. Pollard,34
1313,/m/03n7jm,Chita Rivera,34
1314,/m/026m_m0,Rajendranath Zutshi,34
1315,/m/022q4l9,Patrick Gallagher,34
1316,/m/01kgfy,Sydney Greenstreet,34
1317,/m/04x93v,William Gargan,34
1318,/m/04wp63,Ben Burtt,34
1319,/m/07z_7p,Francis L. Sullivan,34
1320,/m/089k60,Joseph Mazzello,34
1321,/m/01ty7_y,Dorothy Lamour,34
